200 833 35160
106 701 266.497 186.412
107 701 283.73 185.194
106 708 474.93 143.619
107 708 521.453 127.176
106 734 341.051 213.155
107 734 361.212 211.431
106 738 285.519 227.086
107 738 302.769 226.424
106 758 535.371 209.633
107 758 603.937 202.88
106 766 252.8 154.01
107 766 267.519 147.119
106 772 480.078 171.396
107 772 524.121 160.919
106 784 340.624 151.605
107 784 361.849 143.853
106 786 510.223 204.465
107 786 563.589 198.203
106 799 57.9787 122.953
107 799 92.1553 130.161
106 808 431.719 177.208
107 808 464.935 169.439
106 810 536.385 182.372
107 810 628.703 163.912
106 812 449.112 233.412
107 812 485.558 232.543
106 824 185.414 226.038
107 824 205.738 226.262
106 829 260.659 128.029
107 829 277.128 123.144
106 838 532.224 181.243
107 838 595.367 169.36
106 840 372.112 163.444
107 840 396.704 155.82
106 851 519.066 214.873
107 851 579.033 209.866
106 890 471.13 142.895
107 890 518.449 125.552
106 891 505.435 218.182
107 891 560.756 214.05
106 895 435.646 211.844
107 895 471.568 207.908
106 917 213.713 101.066
107 917 229.278 96.2093
106 921 475.529 154.043
107 921 525.999 137.539
106 940 378.81 193.293
107 940 404.299 188.475
106 954 153.596 171.678
107 954 162.902 166.962
106 976 288.444 201.123
107 976 305.911 199.83
106 981 548.335 162.107
107 981 620.758 144.439
106 987 304.457 193.196
107 987 322.376 191.318
106 998 508.853 56.6089
107 998 586.151 3.49171
107 2 428.519 162.055
108 2 460.112 152.908
107 18 139.033 208.687
108 18 162.668 209.718
107 25 458.42 215.918
108 25 497.43 212.469
107 51 519.312 182.966
108 51 574.125 172.827
107 65 139.161 209.481
108 65 162.709 210.47
107 74 315.243 172.838
108 74 333.972 167.22
107 98 306.784 216.902
108 98 324.388 215.908
107 117 292.599 223.706
108 117 309.742 223.171
107 121 119.936 124.024
108 121 139.324 124.461
107 128 124.787 103.938
108 128 143.212 103.72
107 139 337.474 142.768
108 139 358.411 133.354
107 154 130.374 191.583
108 154 152.976 192.762
107 163 78.749 99.46
108 163 105.837 104.711
107 167 467.228 194.036
108 167 510.812 186.54
107 183 337.803 154.69
108 183 358.528 146.907
107 223 377.951 164.192
108 223 401.596 157.599
107 227 172.288 214.215
108 227 181.283 212.238
107 247 366.336 174.329
108 247 390.883 166.96
107 253 224.995 220.978
108 253 242.336 220.851
107 263 504.448 182.808
108 263 560.872 171.516
107 278 267.675 189.295
108 278 284.283 187.734
107 288 258.889 179.129
108 288 274.927 176.598
107 291 384.909 202.68
108 291 409.247 199.369
107 294 113.076 66.4704
108 294 121.395 56.3505
107 318 88.5609 113.521
108 318 115.571 118.478
107 339 417.268 65.5023
108 339 458.74 29.14
107 345 127.081 159.429
108 345 146.903 159.988
107 351 391.018 147.976
108 351 417.612 138.11
107 355 303.088 223.246
108 355 320.547 222.565
107 356 222.487 131.731
108 356 235.655 124.655
107 413 435.409 194.218
108 413 473.942 186.814
107 415 356.992 104.49
108 415 383.205 83.5611
107 416 472.238 232.759
108 416 514.108 231.679
107 420 548.481 185.268
108 420 618.091 173.384
107 431 377.432 206.603
108 431 400.864 203.769
107 432 502.973 213.353
108 432 553.612 208.802
107 434 477.862 165.373
108 434 524.256 152.716
107 455 339.166 149.617
108 455 362.99 135.289
107 459 193.65 130.133
108 459 193.738 110.331
107 466 206.94 188.932
108 466 225.17 189.09
107 471 234.967 195.25
108 471 252.138 194.838
107 479 363.073 166.029
108 479 388.734 156.156
107 483 531.886 194.281
108 483 591.807 185.57
107 507 556.17 176.804
108 507 627.041 163.16
107 511 413.249 114.827
108 511 445.959 97.2093
107 522 380.569 139.631
108 522 407.179 127.657
107 528 380.355 139.459
108 528 405.703 128.925
107 547 129.499 130.883
108 547 150.17 132.231
107 570 540.553 217.037
108 570 608.874 212.019
107 575 465.168 124.244
108 575 513.361 102.0
107 593 418.873 173.76
108 593 448.373 166.554
107 626 400.902 109.572
108 626 432.078 91.1165
107 634 485.13 161.81
108 634 533.831 148.073
107 635 537.689 237.903
108 635 621.576 237.304
107 657 439.787 176.496
108 657 484.562 163.768
107 686 189.551 163.852
108 686 206.707 163.147
107 688 223.867 236.742
108 688 240.788 236.701
107 700 443.465 211.552
108 700 477.74 208.006
107 701 283.73 185.194
108 701 300.653 183.341
107 708 521.453 127.176
108 708 585.301 102.769
107 734 361.212 211.431
108 734 383.039 209.172
107 738 302.769 226.424
108 738 320.421 225.54
107 766 267.519 147.119
108 766 282.281 137.834
107 772 524.121 160.919
108 772 582.555 145.883
107 784 361.849 143.853
108 784 385.61 133.535
107 786 563.589 198.203
108 786 638.067 188.852
107 799 92.1553 130.161
108 799 120.519 135.302
107 808 464.935 169.439
108 808 506.202 158.753
107 812 485.558 232.543
108 812 531.743 231.335
107 824 205.738 226.262
108 824 224.154 226.331
107 829 277.128 123.144
108 829 293.492 116.486
107 840 396.704 155.82
108 840 425.3 145.592
107 890 518.449 125.552
108 890 584.369 99.4088
107 891 560.756 214.05
108 891 639.962 207.722
107 895 471.568 207.908
108 895 517.595 202.349
107 917 229.278 96.2093
108 917 243.934 89.2825
107 921 525.999 137.539
108 921 598.28 112.028
107 940 404.299 188.475
108 940 434.216 181.991
107 954 162.902 166.962
108 954 169.704 160.486
107 956 465.416 235.95
108 956 504.486 235.39
107 976 305.911 199.83
108 976 323.506 198.027
107 987 322.376 191.318
108 987 340.76 188.775
108 2 460.112 152.908
109 2 499.179 140.398
108 18 162.668 209.718
109 18 183.647 210.386
108 25 497.43 212.469
109 25 548.435 207.562
108 32 479.521 176.104
109 32 522.005 166.639
108 65 162.709 210.47
109 65 183.619 211.106
108 74 333.972 167.22
109 74 354.571 159.754
108 98 324.388 215.908
109 98 342.7 214.581
108 117 309.742 223.171
109 117 327.214 222.431
108 121 139.324 124.461
109 121 156.511 123.631
108 122 362.371 205.323
109 122 383.646 202.784
108 126 395.145 203.946
109 126 420.657 200.53
108 128 143.212 103.72
109 128 159.57 101.994
108 139 358.411 133.354
109 139 382.298 120.7
108 143 3.20144 124.463
109 143 45.6254 133.638
108 154 152.976 192.762
109 154 173.063 193.404
108 163 105.837 104.711
109 163 129.232 108.187
108 167 510.812 186.54
109 167 570.117 175.503
108 183 358.528 146.907
109 183 381.985 136.514
108 223 401.596 157.599
109 223 428.822 148.885
108 227 181.283 212.238
109 227 188.391 209.567
108 247 390.883 166.96
109 247 420.146 156.885
108 250 531.517 239.851
109 250 591.155 239.823
108 253 242.336 220.851
109 253 258.866 220.529
108 278 284.283 187.734
109 278 300.887 185.538
108 288 274.927 176.598
109 288 290.985 173.169
108 291 409.247 199.369
109 291 437.439 194.991
108 294 121.395 56.3505
109 294 126.917 42.5384
108 318 115.571 118.478
109 318 138.962 121.825
108 345 146.903 159.988
109 345 164.564 159.678
108 351 417.612 138.11
109 351 449.46 124.757
108 355 320.547 222.565
109 355 338.615 221.65
108 356 235.655 124.655
109 356 248.314 115.203
108 378 381.941 178.772
109 378 405.57 173.507
108 385 533.739 166.661
109 385 593.055 152.907
108 413 473.942 186.814
109 413 525.773 175.907
108 415 383.205 83.5611
109 415 416.577 52.8956
108 416 514.108 231.679
109 416 569.632 230.131
108 431 400.864 203.769
109 431 427.749 200.031
108 432 553.612 208.802
109 432 624.055 202.026
108 434 524.256 152.716
109 434 588.34 133.873
108 455 362.99 135.289
109 455 393.031 114.11
108 459 193.738 110.331
109 459 187.75 79.5018
108 466 225.17 189.09
109 466 242.247 188.739
108 471 252.138 194.838
109 471 268.642 193.967
108 479 388.734 156.156
109 479 420.376 142.202
108 511 445.959 97.2093
109 511 487.92 72.1376
108 522 407.179 127.657
109 522 439.542 111.14
108 528 405.703 128.925
109 528 435.781 114.698
108 547 150.17 132.231
109 547 168.607 132.41
108 575 513.361 102.0
109 575 582.748 67.4056
108 576 510.026 201.636
109 576 561.892 195.024
108 593 448.373 166.554
109 593 484.192 156.813
108 626 432.078 91.1165
109 626 471.916 64.7861
108 634 533.831 148.073
109 634 602.009 127.402
108 657 484.562 163.768
109 657 549.619 143.614
108 686 206.707 163.147
109 686 222.683 161.62
108 688 240.788 236.701
109 688 256.966 236.624
108 700 477.74 208.006
109 700 520.874 203.109
108 701 300.653 183.341
109 701 317.815 180.784
108 734 383.039 209.172
109 734 407.657 206.202
108 738 320.421 225.54
109 738 339.197 224.376
108 766 282.281 137.834
109 766 297.808 125.192
108 784 385.61 133.535
109 784 413.632 119.519
108 799 120.519 135.302
109 799 144.987 138.946
108 808 506.202 158.753
109 808 561.09 143.339
108 812 531.743 231.335
109 812 594.706 229.562
108 824 224.154 226.331
109 824 241.371 226.264
108 829 293.492 116.486
109 829 310.364 107.671
108 840 425.3 145.592
109 840 460.49 131.463
108 895 517.595 202.349
109 895 581.532 194.012
108 917 243.934 89.2825
109 917 258.203 79.9499
108 922 339.969 201.138
109 922 359.186 198.833
108 940 434.216 181.991
109 940 471.44 172.978
108 954 169.704 160.486
109 954 173.96 151.652
108 956 504.486 235.39
109 956 555.17 234.602
108 976 323.506 198.027
109 976 341.837 195.628
108 983 419.842 169.003
109 983 448.944 161.426
108 985 11.2735 204.237
109 985 46.7466 206.283
108 987 340.76 188.775
109 987 360.29 185.431
108 999 363.545 184.46
109 999 384.958 180.341
109 2 499.179 140.398
110 2 550.918 122.431
109 18 183.647 210.386
110 18 202.959 210.762
109 25 548.435 207.562
110 25 621.215 200.078
109 32 522.005 166.639
110 32 579.021 152.952
109 65 183.619 211.106
110 65 202.875 211.459
109 74 354.571 159.754
110 74 378.487 149.626
109 98 342.7 214.581
110 98 362.496 212.837
109 117 327.214 222.431
110 117 345.685 221.448
109 121 156.511 123.631
110 121 172.327 121.653
109 122 383.646 202.784
110 122 407.732 199.445
109 126 420.657 200.53
110 126 450.985 195.955
109 128 159.57 101.994
110 128 174.642 98.8576
109 139 382.298 120.7
110 139 411.246 103.166
109 143 45.6254 133.638
110 143 80.9154 140.609
109 154 173.063 193.404
110 154 191.583 193.605
109 163 129.232 108.187
110 163 150.248 110.304
109 183 381.985 136.514
110 183 410.091 122.26
109 203 401.958 220.411
110 203 428.229 218.522
109 223 428.822 148.885
110 223 461.867 137.056
109 227 188.391 209.567
110 227 193.709 205.945
109 247 420.146 156.885
110 247 457.505 142.514
109 253 258.866 220.529
110 253 275.179 220.01
109 258 508.203 234.649
110 258 558.807 233.752
109 278 300.887 185.538
110 278 318.112 182.599
109 288 290.985 173.169
110 288 307.714 168.644
109 291 437.439 194.991
110 291 471.882 189.032
109 294 126.917 42.5384
110 294 129.768 24.0848
109 318 138.962 121.825
110 318 160.024 123.941
109 345 164.564 159.678
110 345 180.895 158.592
109 351 449.46 124.757
110 351 490.109 105.944
109 355 338.615 221.65
110 355 358.039 220.446
109 356 248.314 115.203
110 356 261.016 102.602
109 378 405.57 173.507
110 378 433.107 166.519
109 413 525.773 175.907
110 413 603.33 158.386
109 415 416.577 52.8956
110 415 463.811 4.34448
109 431 427.749 200.031
110 431 460.231 194.974
109 455 393.031 114.11
110 455 435.408 80.1544
109 459 187.75 79.5018
110 459 170.423 26.245
109 466 242.247 188.739
110 466 258.803 187.905
109 471 268.642 193.967
110 471 285.06 192.621
109 479 420.376 142.202
110 479 462.867 121.292
109 511 487.92 72.1376
110 511 546.693 34.0117
109 522 439.542 111.14
110 522 481.87 87.2325
109 528 435.781 114.698
110 528 473.782 94.7377
109 547 168.607 132.41
110 547 185.671 131.57
109 576 561.892 195.024
110 576 635.245 185.053
109 593 484.192 156.813
110 593 530.528 143.07
109 626 471.916 64.7861
110 626 527.581 24.6333
109 686 222.683 161.62
110 686 238.106 159.261
109 688 256.966 236.624
110 688 272.99 236.512
109 700 520.874 203.109
110 700 579.276 195.966
109 701 317.815 180.784
110 701 335.878 177.386
109 728 388.873 174.044
110 728 413.434 168.089
109 734 407.657 206.202
110 734 436.834 202.215
109 738 339.197 224.376
110 738 360.112 222.833
109 766 297.808 125.192
110 766 315.198 107.482
109 773 550.674 179.384
110 773 616.508 167.175
109 784 413.632 119.519
110 784 448.915 99.7252
109 799 144.987 138.946
110 799 166.935 141.466
109 824 241.371 226.264
110 824 258.03 226.069
109 829 310.364 107.671
110 829 328.538 96.0444
109 840 460.49 131.463
110 840 507.085 110.932
109 870 3.89363 200.578
110 870 44.9265 203.527
109 917 258.203 79.9499
110 917 272.679 67.6304
109 922 359.186 198.833
110 922 380.268 195.811
109 940 471.44 172.978
110 940 521.415 159.757
109 954 173.96 151.652
110 954 175.397 139.436
109 956 555.17 234.602
110 956 626.586 233.416
109 976 341.837 195.628
110 976 361.694 192.477
109 983 448.944 161.426
110 983 484.58 151.136
109 985 46.7466 206.283
110 985 77.0394 207.818
109 987 360.29 185.431
110 987 381.895 181.045
109 988 453.843 225.799
110 988 489.986 223.946
109 999 384.958 180.341
110 999 409.248 174.923
110 2 550.918 122.431
111 2 625.085 94.9158
110 18 202.959 210.762
111 18 221.026 210.867
110 65 202.875 211.459
111 65 220.897 211.546
110 74 378.487 149.626
111 74 407.753 135.429
110 98 362.496 212.837
111 98 384.52 210.547
110 104 544.657 206.106
111 104 607.364 199.55
110 117 345.685 221.448
111 117 365.709 220.156
110 121 172.327 121.653
111 121 187.025 118.426
110 122 407.732 199.445
111 122 435.986 194.998
110 126 450.985 195.955
111 126 488.72 189.66
110 128 174.642 98.8576
111 128 188.652 94.1439
110 139 411.246 103.166
111 139 448.625 77.765
110 143 80.9154 140.609
111 143 111.012 145.906
110 147 558.18 189.456
111 147 627.412 178.897
110 154 191.583 193.605
111 154 208.913 193.373
110 163 150.248 110.304
111 163 169.4 111.167
110 183 410.091 122.26
111 183 445.789 101.926
110 203 428.229 218.522
111 203 459.632 215.989
110 223 461.867 137.056
111 223 504.129 120.43
110 227 193.709 205.945
111 227 196.646 200.884
110 247 457.505 142.514
111 247 509.072 120.748
110 253 275.179 220.01
111 253 291.577 219.268
110 258 558.807 233.752
111 258 629.725 232.409
110 278 318.112 182.599
111 278 336.42 178.729
110 288 307.714 168.644
111 288 325.624 162.683
110 291 471.882 189.032
111 291 516.265 180.625
110 318 160.024 123.941
111 318 179.278 124.931
110 345 180.895 158.592
111 345 196.171 156.676
110 351 490.109 105.944
111 351 545.779 77.9722
110 355 358.039 220.446
111 355 379.51 218.866
110 356 261.016 102.602
111 356 274.087 85.4719
110 371 548.493 194.474
111 371 612.921 185.484
110 378 433.107 166.519
111 378 466.548 157.043
110 381 379.286 194.981
111 381 402.569 191.187
110 419 488.368 194.001
111 419 533.673 186.805
110 431 460.231 194.974
111 431 501.512 187.902
110 443 517.162 169.21
111 443 570.49 156.913
110 455 435.408 80.1544
111 455 505.441 17.9051
110 462 543.053 195.38
111 462 606.768 186.513
110 465 484.297 189.212
111 465 528.43 181.422
110 466 258.803 187.905
111 466 275.134 186.545
110 471 285.06 192.621
111 471 301.71 190.729
110 479 462.867 121.292
111 479 526.406 87.0711
110 522 481.87 87.2325
111 522 542.178 50.1918
110 528 473.782 94.7377
111 528 525.206 65.2541
110 547 185.671 131.57
111 547 201.669 129.671
110 551 452.809 215.62
111 551 488.594 212.477
110 593 530.528 143.07
111 593 594.819 122.593
110 594 514.297 197.683
111 594 566.98 190.366
110 686 238.106 159.261
111 686 253.237 155.944
110 688 272.99 236.512
111 688 289.165 236.356
110 696 481.449 234.385
111 696 524.706 233.538
110 701 335.878 177.386
111 701 355.377 172.923
110 702 21.202 162.965
111 702 49.1218 165.41
110 713 537.023 182.626
111 713 598.481 171.493
110 728 413.434 168.089
111 728 442.343 160.152
110 734 436.834 202.215
111 734 473.082 196.709
110 738 360.112 222.833
111 738 384.353 220.752
110 766 315.198 107.482
111 766 335.956 81.4182
110 784 448.915 99.7252
111 784 496.696 70.2024
110 799 166.935 141.466
111 799 186.953 142.993
110 824 258.03 226.069
111 824 274.426 225.736
110 829 328.538 96.0444
111 829 348.806 80.5237
110 840 507.085 110.932
111 840 574.391 78.9293
110 870 44.9265 203.527
111 870 79.2555 205.768
110 917 272.679 67.6304
111 917 287.744 51.2899
110 922 380.268 195.811
111 922 404.102 191.837
110 930 490.319 176.687
111 930 536.017 166.747
110 938 444.904 215.171
111 938 478.988 212.096
110 940 521.415 159.757
111 940 594.992 138.835
110 954 175.397 139.436
111 954 172.684 121.85
110 976 361.694 192.477
111 976 383.848 188.335
110 983 484.58 151.136
111 983 530.549 136.658
110 985 77.0394 207.818
111 985 103.394 208.94
110 987 381.895 181.045
111 987 406.586 175.248
110 988 489.986 223.946
111 988 536.629 221.343
110 999 409.248 174.923
111 999 437.809 167.698
111 18 221.026 210.867
112 18 237.911 210.686
111 65 220.897 211.546
112 65 237.744 211.354
111 74 407.753 135.429
112 74 445.774 114.601
111 98 384.52 210.547
112 98 409.568 207.531
111 117 365.709 220.156
112 117 387.782 218.47
111 121 187.025 118.426
112 121 200.459 113.668
111 122 435.986 194.998
112 122 470.191 188.984
111 126 488.72 189.66
112 126 537.918 180.717
111 128 188.652 94.1439
112 128 201.43 87.4587
111 139 448.625 77.765
112 139 500.791 38.6159
111 143 111.012 145.906
112 143 136.759 149.762
111 154 208.913 193.373
112 154 225.06 192.665
111 163 169.4 111.167
112 163 186.72 110.696
111 168 496.396 229.705
112 168 543.193 228.066
111 183 445.789 101.926
112 183 494.35 71.3331
111 203 459.632 215.989
112 203 498.485 212.528
111 223 504.129 120.43
112 223 561.367 96.0411
111 227 196.646 200.884
112 227 195.611 193.437
111 247 509.072 120.748
112 247 587.969 84.7895
111 253 291.577 219.268
112 253 308.154 218.259
111 278 336.42 178.729
112 278 356.183 173.657
111 288 325.624 162.683
112 288 345.184 154.773
111 291 516.265 180.625
112 291 576.919 168.226
111 318 179.278 124.931
112 318 196.783 124.743
111 345 196.171 156.676
112 345 210.292 153.762
111 351 545.779 77.9722
112 351 629.077 33.1997
111 355 379.51 218.866
112 355 403.738 216.791
111 356 274.087 85.4719
112 356 287.736 61.372
111 378 466.548 157.043
112 378 508.816 143.872
111 381 402.569 191.187
112 381 429.269 186.2
111 419 533.673 186.805
112 419 594.784 176.371
111 431 501.512 187.902
